X,Y,OBJECTID,COD_DANE12,EMAIL,WEB,COLEGIO_SE,P_LECTURA,P_MATEMATI,P_SOCIALES,P_CIENCIAS,P_INGLES,P_PUNTAJE,EVALUADOS,FECHA,ORDEN_DE_S,SECTOR,CALENDARIO,GENERO,NATU_JUR,CLASE_TIPO,CIENCIAS_N,CIENCIAS_1,CIENCIAS_2,CIENCIAS_3,INGLES_A,INGLES_A1,INGLES_A2,INGLES_B1,INGLES_B,LECTURA_1,LECTURA_2,LECTURA_3,LECTURA_4,MATEMATICA,MATEMATI_1,MATEMATI_2,MATEMATI_3,SOCIALC_1,SOCIALC_2,SOCIALC_3,SOCIALC_4,PCIENCIAS_,PCIENCIAS1,PCIENCIA_1,PCIENCIA_2,PINGLES_A,PINGLES_A1,PINGLES_A2,PINGLES_B1,PINGLES_B,PLECTURA_1,PLECTURA_2,PLECTURA_3,PLECTURA_4,PMATEMATIC,PMATEMAT_1,PMATEMAT_2,PMATEMAT_3,PSOCIALC_1,PSOCIALC_2,PSOCIALC_3,PSOCIALC_4,CATEGORIA,COD_LOCA
-74.033703,4.748787999635,63,311848002271.00000000000,colsalle@colsalle.edu.co -- rectoria@colsalle.edu.co - ASESORIA.BACHILLERATO@COLSALLE.EDU.CO,www.colsalle.edu.co,COLEGIO DE LA SALLE,67,71,65,66,74,338.84615380000,101,2019/12/31,A,1,1,5,3,4,0,10,64,27,0,1,23,45,32,0,2,37,62,0,1,49,51,0,13,61,27,0.00000000000,0.09900990000,0.63366337000,0.26732673000,0.00000000000,0.00990099000,0.22772277000,0.44554455000,0.31683168000,0.00000000000,0.01980198000,0.36633663000,0.61386139000,0.00000000000,0.00990099000,0.48514852000,1.00000000000,0.00000000000,0.12871287000,0.60396040000,0.26732673000,1,01
-74.0418240001331,4.73236800003295,64,311848002351.00000000000,"csfr@csfr.edu.co -- maherrera@csfr.edu.co - emhenriquez@csfr.edu.co;LARANGO@CSFR.EDU.CO",www.csfr.edu.co,COLEGIO SANTA FRANCISCA ROMANA,72,75,72,73,84,369.23076920000,64,2019/12/31,A,1,3,1,3,4,0,0,21,43,0,0,0,7,57,0,0,6,58,0,0,10,54,0,1,21,42,0.00000000000,0.00000000000,0.32812500000,0.67187500000,0.00000000000,0.00000000000,0.00000000000,0.10937500000,0.89062500000,0.00000000000,0.00000000000,0.09375000000,0.90625000000,0.00000000000,0.00000000000,0.15625000000,1.00000000000,0.00000000000,0.01562500000,0.32812500000,0.65625000000,1,01
-74.0391710002146,4.76572600022131,1,111001000132.00000000000,insdiaquileoparrav1@educacionbogota.edu.co,,COLEGIO AQUILEO PARRA (IED),56,55,52,51,50,267.38751810000,106,2019/12/31,A,2,1,5,9,1,10,66,29,1,41,42,17,6,0,0,22,74,10,3,23,76,4,16,48,39,3,0.09433962000,0.62264151000,0.27358491000,0.00943396000,0.38679245000,0.39622642000,0.16037736000,0.05660377000,0.00000000000,0.00000000000,0.20754717000,0.69811321000,0.09433962000,0.02830189000,0.21698113000,0.71698113000,0.00000000000,0.15094340000,0.45283019000,0.36792453000,0.02830189000,3,01
-74.0241020002754,4.72964699981152,2,111001029955.00000000000,coldiagustinfernan1@educacionbogota.edu.co,,COLEGIO AGUSTIN FERNANDEZ (IED),51,50,44,49,46,242.33473560000,128,2019/12/31,A,2,1,5,9,1,19,87,22,0,77,40,8,3,0,3,59,64,3,6,59,61,0,44,67,18,0,0.14843750000,0.67968750000,0.17187500000,0.00000000000,0.60156250000,0.31250000000,0.06250000000,0.02343750000,0.00000000000,0.00000000000,0.46093750000,0.50000000000,0.02343750000,0.04687500000,0.46093750000,0.47656250000,0.00000000000,0.34375000000,0.52343750000,0.14062500000,0.00000000000,4,01
-74.0232119997975,4.74920700012293,3,111001044806.00000000000,cedfriedrichnauma1@educacionbogota.edu.co,,COLEGIO FRIEDRICH NAUMANN (IED),55,56,49,53,52,265.76923080000,53,2019/12/31,A,2,1,5,9,1,6,28,19,0,19,17,14,2,1,0,14,31,7,0,17,34,1,12,28,11,2,0.11320755000,0.52830189000,0.35849057000,0.00000000000,0.35849057000,0.32075472000,0.26415094000,0.03773585000,0.01886793000,0.00000000000,0.26415094000,0.58490566000,0.13207547000,0.00000000000,0.32075472000,0.64150943000,0.00000000000,0.22641509000,0.52830189000,0.20754717000,0.03773585000,3,01
-74.039488000407,4.74541399957465,4,111001046957.00000000000,cedtoberin1@educacionbogota.edu.co,,COLEGIO TOBERIN (IED),54,52,50,51,51,257.00203770000,151,2019/12/31,A,2,1,5,9,1,24,86,38,5,57,53,33,6,2,2,42,94,14,8,54,88,3,27,74,48,2,0.15894040000,0.56953642000,0.25165563000,0.03311258000,0.37748344000,0.35099338000,0.21854305000,0.03973510000,0.01324503000,0.00000000000,0.27814570000,0.62251656000,0.09271523000,0.05298013000,0.35761589000,0.58278146000,0.00000000000,0.17880795000,0.49006623000,0.31788080000,0.01324503000,3,01
-74.0258200004085,4.76685400005922,5,111001086681.00000000000,cednvohorizonte1@educacionbogota.edu.co,,COLEGIO NUEVO HORIZONTE (IED),51,50,47,49,49,245.57409500000,136,2019/12/31,A,2,1,5,9,1,18,92,27,0,63,53,15,5,0,4,67,57,8,11,61,63,1,39,73,23,1,0.13235294000,0.67647059000,0.19852941000,0.00000000000,0.46323529000,0.38970588000,0.11029412000,0.03676471000,0.00000000000,0.00000000000,0.49264706000,0.41911765000,0.05882353000,0.08088235000,0.44852941000,0.46323529000,0.00000000000,0.28676471000,0.53676471000,0.16911765000,0.00735294000,4,01
-74.0240539996965,4.76437299973302,6,111001098612.00000000000,rectorbosco3@fundaciondonbosco.org  --  bosco3@fundaciondonbosco.org,,COLEGIO LA ESTRELLITA (IED),53,51,45,48,47,245.38461540000,71,2019/12/31,A,2,1,5,9,2,16,42,13,0,48,12,9,2,0,0,31,34,6,3,33,33,2,28,30,13,0,0.22535211000,0.59154930000,0.18309859000,0.00000000000,0.67605634000,0.16901409000,0.12676056000,0.02816901000,0.00000000000,0.00000000000,0.43661972000,0.47887324000,0.08450704000,0.04225352000,0.46478873000,0.46478873000,0.00000000000,0.39436620000,0.42253521000,0.18309859000,0.00000000000,4,01
-74.0274670003965,4.75935099979019,7,111001102059.00000000000,enalpilotodeaplica1@educacionbogota.edu.co,www.unioncolombia.com  --  www.colegiounioncolombia.com,COLEGIO UNION COLOMBIA (IED),55,52,49,50,49,256.53846150000,71,2019/12/31,A,2,1,5,9,1,7,45,17,2,29,24,16,1,1,2,18,41,10,9,22,38,2,12,44,14,1,0.09859155000,0.63380282000,0.23943662000,0.02816901000,0.40845070000,0.33802817000,0.22535211000,0.01408451000,0.01408451000,0.00000000000,0.25352113000,0.57746479000,0.14084507000,0.12676056000,0.30985916000,0.53521127000,0.00000000000,0.16901409000,0.61971831000,0.19718310000,0.01408451000,3,01
-74.0404180001695,4.75804999991516,8,111001107743.00000000000,colsaludcoopnorte@educacionbogota.edu.co,www.colsaludcoopnorte.edu.co,COLEGIO SALUDCOOP NORTE (IED),57,56,53,54,56,275.44215630000,127,2019/12/31,A,2,1,5,9,1,4,69,49,4,26,47,33,20,1,3,30,71,23,1,34,81,10,13,62,47,4,0.03149606000,0.54330709000,0.38582677000,0.03149606000,0.20472441000,0.37007874000,0.25984252000,0.15748032000,0.00787402000,0.00000000000,0.23622047000,0.55905512000,0.18110236000,0.00787402000,0.26771654000,0.63779528000,0.00000000000,0.10236221000,0.48818898000,0.37007874000,0.03149606000,3,01
-74.043331000379,4.68280899982624,9,111848000911.00000000000,bachilleratopatria@hotmail.com  --  cbpsr100@liceosejercito.edu.co,www.liceosejercito.edu.co,COLEGIO DE BACHILLERATO PATRIA,64,67,63,64,69,324.23076920000,143,2019/12/31,A,2,1,5,10,3,1,9,112,21,0,11,60,61,11,1,3,74,64,0,1,100,41,1,26,86,29,0.00699301000,0.06293706000,0.78321678000,0.14685315000,0.00000000000,0.07692308000,0.41958042000,0.42657343000,0.07692308000,0.00000000000,0.02097902000,0.51748252000,0.44755245000,0.00000000000,0.00699301000,0.69930070000,0.00000000000,0.00699301000,0.18181818000,0.60139860000,0.20279720000,1,01
-74.0347830004446,4.7041739999403,10,111848002522.00000000000,ipn@pedagogica.edu.co,www.pedagogica.edu.co  --  www.ipn.pedagogica.edu.co,INSTITUTO PEDAGOGICO NACIONAL,62,63,58,58,65,303.07692310000,106,2019/12/31,A,2,1,5,10,3,4,32,60,9,1,23,43,32,7,0,8,57,40,0,11,74,20,5,38,50,12,0.03773585000,0.30188679000,0.56603774000,0.08490566000,0.00943396000,0.21698113000,0.40566038000,0.30188679000,0.06603774000,0.00000000000,0.07547170000,0.53773585000,0.37735849000,0.00000000000,0.10377359000,0.69811321000,0.00000000000,0.04716981000,0.35849057000,0.47169811000,0.11320755000,1,01
-74.0346350003066,4.70720799961654,11,111848002662.00000000000,colescoloniaescola1@educacionbogota.edu.co,,COLEGIO USAQUEN (IED),57,56,53,53,57,275.40723980000,154,2019/12/31,A,2,1,5,9,1,14,75,63,2,34,49,38,28,5,2,28,96,28,8,37,104,6,21,63,61,8,0.09090909000,0.48701299000,0.40909091000,0.01298701000,0.22077922000,0.31818182000,0.24675325000,0.18181818000,0.03246753000,0.00000000000,0.18181818000,0.62337662000,0.18181818000,0.05194805000,0.24025974000,0.67532468000,0.00000000000,0.13636364000,0.40909091000,0.39610390000,0.05194805000,2,01
-74.0277369998349,4.73995799997647,12,111848002689.00000000000,coldivinomaestro1@educacionbogota.edu.co,,COLEGIO DIVINO MAESTRO (IED),53,52,46,49,50,250.00000000000,123,2019/12/31,A,2,1,5,9,1,18,77,27,1,58,39,22,4,0,2,46,62,14,7,50,62,4,46,50,25,2,0.14634146000,0.62601626000,0.21951220000,0.00813008000,0.47154472000,0.31707317000,0.17886179000,0.03252033000,0.00000000000,0.00000000000,0.37398374000,0.50406504000,0.11382114000,0.05691057000,0.40650407000,0.50406504000,0.00000000000,0.37398374000,0.40650407000,0.20325203000,0.01626016000,3,01
-74.0258339997539,4.74164200022817,13,111848003031.00000000000,coldicristobalcolo1@educacionbogota.edu.co,,COLEGIO CRISTOBAL COLON (IED),54,51,47,49,51,251.53846150000,89,2019/12/31,A,2,1,5,9,1,13,58,17,1,34,38,13,2,2,2,33,45,9,5,38,46,0,31,35,23,0,0.14606742000,0.65168539000,0.19101124000,0.01123596000,0.38202247000,0.42696629000,0.14606742000,0.02247191000,0.02247191000,0.00000000000,0.37078652000,0.50561798000,0.10112360000,0.05617978000,0.42696629000,0.51685393000,0.00000000000,0.34831461000,0.39325843000,0.25842697000,0.00000000000,3,01
-74.0279319998286,4.73464899942785,14,111848003910.00000000000,coldigeneralsantan1@educacionbogota.edu.co,,COLEGIO GENERAL SANTANDER (IED),51,48,45,46,49,238.07692310000,61,2019/12/31,A,2,1,5,9,1,20,32,8,1,28,18,12,3,0,5,26,26,4,8,30,21,2,20,29,11,1,0.32786885000,0.52459016000,0.13114754000,0.01639344000,0.45901639000,0.29508197000,0.19672131000,0.04918033000,0.00000000000,0.00000000000,0.42622951000,0.42622951000,0.06557377000,0.13114754000,0.49180328000,0.34426230000,0.00000000000,0.32786885000,0.47540984000,0.18032787000,0.01639344000,3,01
-74.0408509998146,4.73215999963518,15,311001000735.00000000000,colegioceicnorte.secretariaacademica@colsubsidio.com -- colegio.ceicnorte@colsubsidio.com - gloriaicef@yahoo.com,http://publico.colsubsidio.com/colegio-ceic-norte  --  www.colsubsidio.com,COLEGIO COLSUBSIDIO NORTE,65,67,63,62,67,322.30769230000,63,2019/12/31,A,1,1,5,2,4,1,8,47,7,1,10,28,16,8,0,3,27,33,0,1,41,21,2,13,30,18,0.01587302000,0.12698413000,0.74603175000,0.11111111000,0.01587302000,0.15873016000,0.44444444000,0.25396825000,0.12698413000,0.00000000000,0.04761905000,0.42857143000,0.52380952000,0.00000000000,0.01587302000,0.65079365000,0.00000000000,0.03174603000,0.20634921000,0.47619048000,0.28571429000,1,01
-74.0293679999294,4.74633399984792,16,311001002452.00000000000,rectoria@colegioclaracasas.edu.co,www.colegioclaracasas.edu.co,FUNDACION COLEGIO CLARA CASAS MORALES,64,62,62,61,78,317.30769230000,26,2019/12/31,A,1,1,1,8,4,0,7,17,2,0,0,0,15,11,0,1,16,9,0,2,20,4,0,6,18,2,0.00000000000,0.26923077000,0.65384615000,0.07692308000,0.00000000000,0.00000000000,0.00000000000,0.57692308000,0.42307692000,0.00000000000,0.03846154000,0.61538462000,0.34615385000,0.00000000000,0.07692308000,0.76923077000,0.00000000000,0.00000000000,0.23076923000,0.69230769000,0.07692308000,1,01
-74.0412059996418,4.75028199989411,17,311001003271.00000000000,secretaria@colegioeucaristico.edu.co,www.colegioeucaristico.edu.co,COLEGIO EUCARISTICO,65,65,61,60,69,316.15384620000,35,2019/12/31,A,1,1,1,3,4,0,13,20,2,1,1,14,12,7,0,2,17,16,0,4,22,9,1,10,20,4,0.00000000000,0.37142857000,0.57142857000,0.05714286000,0.02857143000,0.02857143000,0.40000000000,0.34285714000,0.20000000000,0.00000000000,0.05714286000,0.48571429000,0.45714286000,0.00000000000,0.11428571000,0.62857143000,0.00000000000,0.02857143000,0.28571429000,0.57142857000,0.11428571000,1,01
-74.0429089997063,4.75457699939742,18,311001010781.00000000000,colegiocalasanz@ccb.edu.co -- rectoria@ccb.edu.co -- mbernal@ccb.edu.co,www.ccb.edu.co,COLEGIO CALASANZ,67,70,65,66,76,338.46153850000,72,2019/12/31,A,1,1,5,3,4,0,7,44,21,0,1,11,40,20,0,2,26,44,0,1,37,34,0,10,42,20,0.00000000000,0.09722222000,0.61111111000,0.29166667000,0.00000000000,0.01388889000,0.15277778000,0.55555556000,0.27777778000,0.00000000000,0.02777778000,0.36111111000,0.61111111000,0.00000000000,0.01388889000,0.51388889000,0.00000000000,0.00000000000,0.13888889000,0.58333333000,0.27777778000,1,01
-74.0279419998743,4.74109199983181,19,311001017891.00000000000,coljosemanuelmarroquin2006@terra.com.co  --  SELOANDRE@HOTMAIL.COM,www.colegiojosemanuelmarroquin.edu.co,COLEGIO JOSE MANUEL MARROQUIN,61,62,54,57,61,293.46153850000,38,2019/12/31,A,1,1,5,13,4,0,16,20,2,3,8,17,8,2,0,3,24,11,0,4,31,3,3,22,11,2,0.00000000000,0.42105263000,0.52631579000,0.05263158000,0.07894737000,0.21052632000,0.44736842000,0.21052632000,0.05263158000,0.00000000000,0.07894737000,0.63157895000,0.28947368000,0.00000000000,0.10526316000,0.81578947000,0.00000000000,0.07894737000,0.57894737000,0.28947368000,0.05263158000,2,01
-74.0183059999937,4.67541199968092,20,311001032246.00000000000,epe@epe.edu.co -- marleny.caro@epe.edu.co - corepe@yahoo.com,www.epe.edu.co,ESCUELA PEDAGOGICA EXPERIMENTAL,60,55,55,54,63,282.69230770000,47,2019/12/31,A,1,1,5,5,4,6,20,20,1,4,9,14,16,4,1,6,30,10,2,12,33,0,5,19,19,4,0.12765957000,0.42553192000,0.42553192000,0.02127660000,0.08510638000,0.19148936000,0.29787234000,0.34042553000,0.08510638000,0.00000000000,0.12765957000,0.63829787000,0.21276596000,0.04255319000,0.25531915000,0.70212766000,0.00000000000,0.10638298000,0.40425532000,0.40425532000,0.08510638000,2,01
-74.0287899996211,4.76680599989433,22,311001044783.00000000000,lptibabita@hotmail.com,www.liceopsicopedagogicotibabita.com  --  www.lptibabita.com,LICEO PSICOPEDAGOGICO TIBABITA,57,55,51,51,55,268.07692310000,28,2019/12/31,A,1,1,5,13,4,5,11,12,0,3,15,7,3,0,0,6,17,5,0,7,21,0,5,11,12,0,0.17857143000,0.39285714000,0.42857143000,0.00000000000,0.10714286000,0.53571429000,0.25000000000,0.10714286000,0.00000000000,0.00000000000,0.21428571000,0.60714286000,0.17857143000,0.00000000000,0.25000000000,0.75000000000,0.00000000000,0.17857143000,0.39285714000,0.42857143000,0.00000000000,3,01
-74.0281629998073,4.76286600021744,23,311001046743.00000000000,col_sanfrancisco@hotmail.com -- gloria__c@hotmail.com  --  casfa@casfa.edu.co,www.casfa.edu.co,COLEGIO ANEXO SAN FRANCISCO DE ASIS,62,67,60,62,64,314.23076920000,17,2019/12/31,A,1,3,5,13,4,0,3,13,1,0,5,7,5,0,0,2,8,7,0,0,12,5,1,4,11,1,0.00000000000,0.17647059000,0.76470588000,0.05882353000,0.00000000000,0.29411765000,0.41176471000,0.29411765000,0.00000000000,0.00000000000,0.11764706000,0.47058824000,0.41176471000,0.00000000000,0.00000000000,0.70588235000,0.00000000000,0.05882353000,0.23529412000,0.64705882000,0.05882353000,1,01
-74.0228770000618,4.74832300007317,24,311001048002.00000000000,gimnasiomarroquincampestre@hotmail.com - MARISOLRIOS@GMC.EDU.CO,www.gmc.edu.co,GIMNASIO MARROQUIN CAMPESTRE,59,59,55,56,58,286.53846150000,53,2019/12/31,A,1,1,5,13,4,2,21,29,1,6,18,23,6,0,0,6,43,4,0,9,43,1,3,24,25,1,0.03773585000,0.39622642000,0.54716981000,0.01886793000,0.11320755000,0.33962264000,0.43396226000,0.11320755000,0.00000000000,0.00000000000,0.11320755000,0.81132076000,0.07547170000,0.00000000000,0.16981132000,0.81132076000,0.00000000000,0.05660377000,0.45283019000,0.47169811000,0.01886793000,2,01
-74.0472589998415,4.74163799939675,25,311001076031.00000000000,"colegiowesleyano@gmail.com - marypabon@hotmail.com; msolpabon@gmail.com",www.cwn.edu.co,COLEGIO WESLEYANO DEL NORTE,62,60,57,58,61,296.92307690000,85,2019/12/31,A,1,1,5,8,4,2,30,50,3,8,26,30,15,6,0,8,49,28,0,12,65,8,5,33,42,5,0.02352941000,0.35294118000,0.58823529000,0.03529412000,0.09411765000,0.30588235000,0.35294118000,0.17647059000,0.07058824000,0.00000000000,0.09411765000,0.57647059000,0.32941177000,0.00000000000,0.14117647000,0.76470588000,0.00000000000,0.05882353000,0.38823529000,0.49411765000,0.05882353000,1,01
-74.024774000295,4.74370899996664,26,311001078734.00000000000,rectoriacolombosueco@hotmail.com - enithvm@hotmail.com,www.institutocolombosueco.jumdo.com  --  www.institutocolombosueco.com,INSTITUTO TECNICO COLOMBO SUECO,55,55,49,53,53,265.00000000000,123,2019/12/31,A,1,1,5,11,4,5,76,41,2,31,54,27,11,0,2,39,68,14,4,30,86,2,21,64,38,0,0.04065041000,0.61788618000,0.33333333000,0.01626016000,0.25203252000,0.43902439000,0.21951220000,0.08943089000,0.00000000000,0.00000000000,0.31707317000,0.55284553000,0.11382114000,0.03252033000,0.24390244000,0.69918699000,0.00000000000,0.17073171000,0.52032520000,0.30894309000,0.00000000000,2,01
-74.0260649997326,4.72848799991845,27,311001087725.00000000000,colegiopierre@yahoo.com -- malunovoa@yahoo.com - jorgehquiceno@yahoo.com,www.colegiopierredefermat.co,COLEGIO PIERRE DE FERMAT,58,55,50,50,60,268.84615380000,26,2019/12/31,A,1,1,5,15,4,3,15,8,0,2,12,4,7,1,0,4,18,4,1,3,22,0,4,14,8,0,0.11538462000,0.57692308000,0.30769231000,0.00000000000,0.07692308000,0.46153846000,0.15384615000,0.26923077000,0.03846154000,0.00000000000,0.15384615000,0.69230769000,0.15384615000,0.03846154000,0.11538462000,0.84615385000,0.00000000000,0.15384615000,0.53846154000,0.30769231000,0.00000000000,0,01
